text,id,label,annotator,annotation_id,created_at,updated_at,lead_time
FRIENDS... EYES ON BEPL  GOOD FOR DELIVERY ,858,"[{""start"": 19, ""end"": 23, ""text"": ""BEPL"", ""labels"": [""symbol""]}, {""start"": 34, ""end"": 42, ""text"": ""DELIVERY"", ""labels"": [""delivery""]}]",1,864,2022-09-13T05:33:58.324490Z,2022-09-15T14:11:52.541356Z,5.948
DELIVERY : BUY BEPL CMP 111.70 SL 95 TARGET 130 - 145 - 160 ,857,"[{""start"": 15, ""end"": 19, ""text"": ""BEPL"", ""labels"": [""symbol""]}, {""start"": 24, ""end"": 30, ""text"": ""111.70"", ""labels"": [""enter""]}, {""start"": 34, ""end"": 36, ""text"": ""95"", ""labels"": [""sl""]}, {""start"": 44, ""end"": 47, ""text"": ""130"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""DELIVERY"", ""labels"": [""delivery""]}, {""start"": 50, ""end"": 53, ""text"": ""145"", ""labels"": [""exit2""]}, {""start"": 56, ""end"": 59, ""text"": ""160"", ""labels"": [""exit3""]}]",1,863,2022-09-13T05:33:53.723511Z,2022-09-15T14:11:49.147284Z,12.204
BEPL : SUPER FUNDAMENTALS..DONT' MISS.... FOR DELIVERY ,856,"[{""start"": 0, ""end"": 4, ""text"": ""BEPL"", ""labels"": [""symbol""]}, {""start"": 46, ""end"": 54, ""text"": ""DELIVERY"", ""labels"": [""delivery""]}]",1,862,2022-09-13T05:33:46.191460Z,2022-09-15T14:11:42.045649Z,5.994
INTRADAY : BUY MANGCHEFER ABOVE 116 SL 113 TARGET 120 - 125 ,855,"[{""start"": 15, ""end"": 25, ""text"": ""MANGCHEFER"", ""labels"": [""symbol""]}, {""start"": 32, ""end"": 35, ""text"": ""116"", ""labels"": [""enter""]}, {""start"": 39, ""end"": 42, ""text"": ""113"", ""labels"": [""sl""]}, {""start"": 50, ""end"": 53, ""text"": ""120"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 56, ""end"": 59, ""text"": ""125"", ""labels"": [""exit2""]}]",1,861,2022-09-13T05:33:41.613658Z,2022-09-15T14:11:38.374649Z,10.574
INTRADAY : BUY VARDHACRLC ABOVE 51 SL 49.50 TARGET 55 - 57 ,849,"[{""start"": 15, ""end"": 25, ""text"": ""VARDHACRLC"", ""labels"": [""symbol""]}, {""start"": 32, ""end"": 34, ""text"": ""51"", ""labels"": [""enter""]}, {""start"": 38, ""end"": 43, ""text"": ""49.50"", ""labels"": [""sl""]}, {""start"": 51, ""end"": 53, ""text"": ""55"", ""labels"": [""exit""]}, {""start"": 56, ""end"": 58, ""text"": ""57"", ""labels"": [""exit2""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,855,2022-09-13T05:33:02.352683Z,2022-09-15T14:11:25.202223Z,12.797
BTST : VARDHACRLC CMP 50.50 ,844,"[{""start"": 7, ""end"": 17, ""text"": ""VARDHACRLC"", ""labels"": [""symbol""]}, {""start"": 22, ""end"": 27, ""text"": ""50.50"", ""labels"": [""enter""]}, {""start"": 0, ""end"": 4, ""text"": ""BTST"", ""labels"": [""btst""]}]",1,850,2022-09-13T05:32:31.994851Z,2022-09-15T14:11:10.083890Z,6.170999999999999
DELIVERY  BUY TWL CMP 112 SL 92 TARGET 140+ ,840,"[{""start"": 14, ""end"": 17, ""text"": ""TWL"", ""labels"": [""symbol""]}, {""start"": 22, ""end"": 25, ""text"": ""112"", ""labels"": [""enter""]}, {""start"": 29, ""end"": 31, ""text"": ""92"", ""labels"": [""sl""]}, {""start"": 39, ""end"": 42, ""text"": ""140"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""DELIVERY"", ""labels"": [""delivery""]}]",1,846,2022-09-13T05:32:16.414209Z,2022-09-15T14:11:05.344083Z,9.128
INTRADAY : BUY ESTER ABOVE 130 SL 128 TARGET 135 - 140 ,839,"[{""start"": 15, ""end"": 20, ""text"": ""ESTER"", ""labels"": [""symbol""]}, {""start"": 27, ""end"": 30, ""text"": ""130"", ""labels"": [""enter""]}, {""start"": 34, ""end"": 37, ""text"": ""128"", ""labels"": [""sl""]}, {""start"": 45, ""end"": 48, ""text"": ""135"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 51, ""end"": 54, ""text"": ""140"", ""labels"": [""exit2""]}]",1,845,2022-09-13T05:32:08.341522Z,2022-09-15T14:11:01.690472Z,10.530000000000001
INTRADAY : BUY JKIL ABOVE 309 SL 305 TARGET 315 - 320 ,837,"[{""start"": 15, ""end"": 19, ""text"": ""JKIL"", ""labels"": [""symbol""]}, {""start"": 26, ""end"": 29, ""text"": ""309"", ""labels"": [""sl""]}, {""start"": 33, ""end"": 36, ""text"": ""305"", ""labels"": [""sl""]}, {""start"": 44, ""end"": 47, ""text"": ""315"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 50, ""end"": 53, ""text"": ""320"", ""labels"": [""exit2""]}]",1,843,2022-09-13T05:31:56.503851Z,2022-09-15T14:10:55.514550Z,9.713000000000001
BTST : LEMONTREE CMP 66 ,836,"[{""start"": 7, ""end"": 16, ""text"": ""LEMONTREE"", ""labels"": [""symbol""]}, {""start"": 21, ""end"": 23, ""text"": ""66"", ""labels"": [""enter""]}, {""start"": 0, ""end"": 4, ""text"": ""BTST"", ""labels"": [""btst""]}]",1,842,2022-09-13T05:31:48.873768Z,2022-09-15T14:10:50.992806Z,5.115
INTRADAY : BUY MANGCHEFER ABOVE 117 SL 115 TARGET 120 ,834,"[{""start"": 15, ""end"": 25, ""text"": ""MANGCHEFER"", ""labels"": [""symbol""]}, {""start"": 32, ""end"": 35, ""text"": ""117"", ""labels"": [""enter""]}, {""start"": 39, ""end"": 42, ""text"": ""115"", ""labels"": [""sl""]}, {""start"": 50, ""end"": 53, ""text"": ""120"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,840,2022-09-13T05:31:41.379837Z,2022-09-15T14:10:48.453879Z,7.477
INTRADAY : BUY M&MFIN ABOVE 186 SL 184 TARGET 190 - 195 ,833,"[{""start"": 15, ""end"": 21, ""text"": ""M&MFIN"", ""labels"": [""symbol""]}, {""start"": 28, ""end"": 31, ""text"": ""186"", ""labels"": [""enter""]}, {""start"": 35, ""end"": 38, ""text"": ""184"", ""labels"": [""sl""]}, {""start"": 46, ""end"": 49, ""text"": ""190"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 52, ""end"": 55, ""text"": ""195"", ""labels"": [""exit2""]}]",1,839,2022-09-13T05:31:34.701763Z,2022-09-15T14:10:45.164182Z,10.535
INTRADAY : BUY KEC CMP 406 SL 401 TARGET 413 ,832,"[{""start"": 15, ""end"": 18, ""text"": ""KEC"", ""labels"": [""symbol""]}, {""start"": 23, ""end"": 26, ""text"": ""406"", ""labels"": [""enter""]}, {""start"": 30, ""end"": 33, ""text"": ""401"", ""labels"": [""sl""]}, {""start"": 41, ""end"": 44, ""text"": ""413"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,838,2022-09-13T05:31:26.645340Z,2022-09-15T14:10:40.387707Z,7.212
INTRADAY : BUY LAOPALA ABOVE 279 SL 276 TARGET 285 - 290 ,826,"[{""start"": 15, ""end"": 22, ""text"": ""LAOPALA"", ""labels"": [""symbol""]}, {""start"": 29, ""end"": 32, ""text"": ""279"", ""labels"": [""enter""]}, {""start"": 36, ""end"": 39, ""text"": ""276"", ""labels"": [""sl""]}, {""start"": 47, ""end"": 50, ""text"": ""285"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 53, ""end"": 56, ""text"": ""290"", ""labels"": [""exit2""]}]",1,832,2022-09-13T05:30:50.691055Z,2022-09-15T14:10:27.067608Z,11.683
INTRADAY.... 290+ POSSIBLE IN LAOPALA... DON'T MISS.. ABOVE 279 ,822,"[{""start"": 30, ""end"": 37, ""text"": ""LAOPALA"", ""labels"": [""symbol""]}, {""start"": 13, ""end"": 16, ""text"": ""290"", ""labels"": [""exit""]}, {""start"": 60, ""end"": 63, ""text"": ""279"", ""labels"": [""enter""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,828,2022-09-13T05:30:28.546959Z,2022-09-15T14:10:11.032963Z,11.617
BTST : TATACOFFEE CMP 207 ,820,"[{""start"": 7, ""end"": 17, ""text"": ""TATACOFFEE"", ""labels"": [""symbol""]}, {""start"": 22, ""end"": 25, ""text"": ""207"", ""labels"": [""enter""]}, {""start"": 0, ""end"": 4, ""text"": ""BTST"", ""labels"": [""btst""]}]",1,826,2022-09-13T05:30:09.055171Z,2022-09-15T14:10:03.166066Z,6.369
INTRADAY : BUY NELCAST CMP 67 SL 65.50 TARGET 75 ,818,"[{""start"": 15, ""end"": 22, ""text"": ""NELCAST"", ""labels"": [""symbol""]}, {""start"": 27, ""end"": 29, ""text"": ""67"", ""labels"": [""enter""]}, {""start"": 33, ""end"": 38, ""text"": ""65.50"", ""labels"": [""sl""]}, {""start"": 46, ""end"": 48, ""text"": ""75"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,824,2022-09-13T05:29:52.385934Z,2022-09-15T14:09:59.640815Z,7.254
INTRADAY : BUY L&TFH CMP 71 SL 69.50 TARGET 75 ,817,"[{""start"": 15, ""end"": 20, ""text"": ""L&TFH"", ""labels"": [""symbol""]}, {""start"": 25, ""end"": 27, ""text"": ""71"", ""labels"": [""enter""]}, {""start"": 31, ""end"": 36, ""text"": ""69.50"", ""labels"": [""sl""]}, {""start"": 44, ""end"": 46, ""text"": ""75"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,823,2022-09-13T05:29:45.636355Z,2022-09-15T14:09:57.087824Z,9.018
INTRADAY : BUY MANGALAM ABOVE 145 SL 143 TARGET 150 ,815,"[{""start"": 15, ""end"": 23, ""text"": ""MANGALAM"", ""labels"": [""symbol""]}, {""start"": 30, ""end"": 33, ""text"": ""145"", ""labels"": [""enter""]}, {""start"": 37, ""end"": 40, ""text"": ""143"", ""labels"": [""sl""]}, {""start"": 48, ""end"": 51, ""text"": ""150"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,821,2022-09-13T05:29:29.271162Z,2022-09-15T14:09:49.456789Z,8.147
INTRADAY UPDATE  L&TFH GIVEN AT 71 TOUCHED 72.50 ,814,"[{""start"": 17, ""end"": 22, ""text"": ""L&TFH"", ""labels"": [""symbol""]}, {""start"": 32, ""end"": 34, ""text"": ""71"", ""labels"": [""enter""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 43, ""end"": 48, ""text"": ""72.50"", ""labels"": [""touched""]}]",1,820,2022-09-13T05:29:22.558546Z,2022-09-15T14:09:45.294191Z,14.029
BTST : GREENPLY CMP 183 ,813,"[{""start"": 7, ""end"": 15, ""text"": ""GREENPLY"", ""labels"": [""symbol""]}, {""start"": 20, ""end"": 23, ""text"": ""183"", ""labels"": [""enter""]}, {""start"": 0, ""end"": 4, ""text"": ""BTST"", ""labels"": [""btst""]}]",1,819,2022-09-13T05:29:12.290858Z,2022-09-15T14:09:39.320651Z,5.111
INTRADAY : BUY STERTOOLS CMP 294 SL 290 TARGET 300 ,810,"[{""start"": 15, ""end"": 24, ""text"": ""STERTOOLS"", ""labels"": [""symbol""]}, {""start"": 29, ""end"": 32, ""text"": ""294"", ""labels"": [""enter""]}, {""start"": 36, ""end"": 39, ""text"": ""290"", ""labels"": [""sl""]}, {""start"": 47, ""end"": 50, ""text"": ""300"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,816,2022-09-13T05:29:01.280299Z,2022-09-15T14:09:36.773853Z,8.782
BTST : TCPLPACK CMP 965 ,808,"[{""start"": 7, ""end"": 15, ""text"": ""TCPLPACK"", ""labels"": [""symbol""]}, {""start"": 20, ""end"": 23, ""text"": ""965"", ""labels"": [""enter""]}, {""start"": 0, ""end"": 4, ""text"": ""BTST"", ""labels"": [""btst""]}]",1,814,2022-09-13T05:28:44.751686Z,2022-09-15T14:09:28.704015Z,6.756
INTRADAY  :BUY NAVKARCORP ABOVE 61 SL 59 TARGET 65 ,806,"[{""start"": 15, ""end"": 25, ""text"": ""NAVKARCORP"", ""labels"": [""symbol""]}, {""start"": 32, ""end"": 34, ""text"": ""61"", ""labels"": [""enter""]}, {""start"": 38, ""end"": 40, ""text"": ""59"", ""labels"": [""sl""]}, {""start"": 48, ""end"": 50, ""text"": ""65"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,812,2022-09-13T05:28:36.986808Z,2022-09-15T14:09:24.621295Z,9.789
INTRADAY : BUY DCAL CMP 122 SL 120 TARGET 125 - 130 ,804,"[{""start"": 15, ""end"": 19, ""text"": ""DCAL"", ""labels"": [""symbol""]}, {""start"": 24, ""end"": 27, ""text"": ""122"", ""labels"": [""enter""]}, {""start"": 31, ""end"": 34, ""text"": ""120"", ""labels"": [""sl""]}, {""start"": 42, ""end"": 45, ""text"": ""125"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 48, ""end"": 51, ""text"": ""130"", ""labels"": [""exit2""]}]",1,810,2022-09-13T05:28:25.374023Z,2022-09-15T14:09:20.590013Z,9.508
INTRADAY : BUY LOKESHMACH ABOVE 79 SL 77.50 TARGET 83 - 85 ,803,"[{""start"": 15, ""end"": 25, ""text"": ""LOKESHMACH"", ""labels"": [""symbol""]}, {""start"": 32, ""end"": 34, ""text"": ""79"", ""labels"": [""enter""]}, {""start"": 38, ""end"": 43, ""text"": ""77.50"", ""labels"": [""sl""]}, {""start"": 51, ""end"": 53, ""text"": ""83"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 56, ""end"": 58, ""text"": ""85"", ""labels"": [""exit2""]}]",1,809,2022-09-13T05:28:18.180286Z,2022-09-15T14:09:15.911759Z,12.633
INTRADAY UPDATE  DCAL GIVEN AT 122 TOUCHED FIRST TARGET 125 ,802,"[{""start"": 17, ""end"": 21, ""text"": ""DCAL"", ""labels"": [""symbol""]}, {""start"": 31, ""end"": 34, ""text"": ""122"", ""labels"": [""enter""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 56, ""end"": 59, ""text"": ""125"", ""labels"": [""touched""]}]",1,808,2022-09-13T05:28:10.897948Z,2022-09-15T14:09:08.190336Z,10.734
INTRADAY : BUY GANESHHOUC ABOVE 291 SL 288 TARGET 300 ,801,"[{""start"": 15, ""end"": 25, ""text"": ""GANESHHOUC"", ""labels"": [""symbol""]}, {""start"": 32, ""end"": 35, ""text"": ""291"", ""labels"": [""enter""]}, {""start"": 39, ""end"": 42, ""text"": ""288"", ""labels"": [""sl""]}, {""start"": 50, ""end"": 53, ""text"": ""300"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,807,2022-09-13T05:28:03.510372Z,2022-09-15T14:09:02.451884Z,7.635
INTRADAY : BUY ASTRAMICRO ABOVE 215 SL 212 TARGET 220 - 225 ,799,"[{""start"": 15, ""end"": 25, ""text"": ""ASTRAMICRO"", ""labels"": [""symbol""]}, {""start"": 32, ""end"": 35, ""text"": ""215"", ""labels"": [""enter""]}, {""start"": 39, ""end"": 42, ""text"": ""212"", ""labels"": [""sl""]}, {""start"": 50, ""end"": 53, ""text"": ""220"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 56, ""end"": 59, ""text"": ""225"", ""labels"": [""exit2""]}]",1,805,2022-09-13T05:27:44.574905Z,2022-09-15T14:08:56.152505Z,10.353
ASTRAMICRO.... HUGE POTENTIAL OF INTRADAY TARGETO F 223 - 229+ ,797,"[{""start"": 0, ""end"": 10, ""text"": ""ASTRAMICRO"", ""labels"": [""symbol""]}, {""start"": 52, ""end"": 55, ""text"": ""223"", ""labels"": [""exit""]}, {""start"": 58, ""end"": 61, ""text"": ""229"", ""labels"": [""entry_momentum""]}]",1,803,2022-09-13T05:27:33.316551Z,2022-09-15T14:08:49.630401Z,9.461
BTST : TIMETECHNO CMP 113.75 ,796,"[{""start"": 7, ""end"": 17, ""text"": ""TIMETECHNO"", ""labels"": [""symbol""]}, {""start"": 22, ""end"": 28, ""text"": ""113.75"", ""labels"": [""enter""]}, {""start"": 0, ""end"": 4, ""text"": ""BTST"", ""labels"": [""btst""]}]",1,802,2022-09-13T05:27:25.909414Z,2022-09-15T14:08:45.540666Z,5.487
DELIVERY  BUY ROSSELLIND CMP 188 SL 164 TARGET 220 ,794,"[{""start"": 14, ""end"": 24, ""text"": ""ROSSELLIND"", ""labels"": [""symbol""]}, {""start"": 29, ""end"": 32, ""text"": ""188"", ""labels"": [""enter""]}, {""start"": 36, ""end"": 39, ""text"": ""164"", ""labels"": [""sl""]}, {""start"": 47, ""end"": 50, ""text"": ""220"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""DELIVERY"", ""labels"": [""delivery""]}]",1,800,2022-09-13T05:27:18.381424Z,2022-09-15T14:08:42.906845Z,8.694
ROSSELLIND.. 191 IS THE ONLY RESISTANCE.. ABOVE THAT 204+ POSSIBLE INTRADAY ,793,"[{""start"": 0, ""end"": 10, ""text"": ""ROSSELLIND"", ""labels"": [""enter""]}, {""start"": 13, ""end"": 16, ""text"": ""191"", ""labels"": [""enter""]}, {""start"": 53, ""end"": 56, ""text"": ""204"", ""labels"": [""exit""]}, {""start"": 67, ""end"": 75, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,799,2022-09-13T05:27:10.693384Z,2022-09-15T14:08:39.782656Z,15.529
INTRADAY : BUY ADSL CMP 127 SL 124 TARGET 130 - 134 ,792,"[{""start"": 15, ""end"": 19, ""text"": ""ADSL"", ""labels"": [""symbol""]}, {""start"": 24, ""end"": 27, ""text"": ""127"", ""labels"": [""enter""]}, {""start"": 31, ""end"": 34, ""text"": ""124"", ""labels"": [""sl""]}, {""start"": 42, ""end"": 45, ""text"": ""130"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 48, ""end"": 51, ""text"": ""134"", ""labels"": [""exit2""]}]",1,798,2022-09-13T05:26:57.823411Z,2022-09-15T14:08:34.976335Z,10.449
INTRADAY UPDATE  ADSL GIVEN AT 127 TOUCHED FIRST TARGET 130 (HIGH : 131.25) ,791,"[{""start"": 17, ""end"": 21, ""text"": ""ADSL"", ""labels"": [""symbol""]}, {""start"": 31, ""end"": 34, ""text"": ""127"", ""labels"": [""enter""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 56, ""end"": 59, ""text"": ""130"", ""labels"": [""touched""]}]",1,797,2022-09-13T05:26:50.282812Z,2022-09-15T14:08:29.881771Z,13.943999999999999
INTRADAY : BUY PRECWIRE CMP 71.50 SL 70 TARGET 75 ,790,"[{""start"": 15, ""end"": 23, ""text"": ""PRECWIRE"", ""labels"": [""symbol""]}, {""start"": 28, ""end"": 33, ""text"": ""71.50"", ""labels"": [""enter""]}, {""start"": 37, ""end"": 39, ""text"": ""70"", ""labels"": [""sl""]}, {""start"": 47, ""end"": 49, ""text"": ""75"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,796,2022-09-13T05:26:42.602398Z,2022-09-15T14:08:20.368157Z,6.882
INTRADAY : BUY APTECHT CMP 229 SL 226 TARGET 235 ,787,"[{""start"": 15, ""end"": 22, ""text"": ""APTECHT"", ""labels"": [""symbol""]}, {""start"": 27, ""end"": 30, ""text"": ""229"", ""labels"": [""enter""]}, {""start"": 34, ""end"": 37, ""text"": ""226"", ""labels"": [""sl""]}, {""start"": 45, ""end"": 48, ""text"": ""235"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,793,2022-09-13T05:26:26.710911Z,2022-09-15T14:08:14.395091Z,7.902
INTRADAY : BUY ARTEMISMED CMP 47.75 SL 45.75 TARGET 53+ ,786,"[{""start"": 15, ""end"": 25, ""text"": ""ARTEMISMED"", ""labels"": [""symbol""]}, {""start"": 30, ""end"": 35, ""text"": ""47.75"", ""labels"": [""enter""]}, {""start"": 39, ""end"": 44, ""text"": ""45.75"", ""labels"": [""sl""]}, {""start"": 52, ""end"": 54, ""text"": ""53"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,792,2022-09-13T05:26:19.894836Z,2022-09-15T14:08:11.297298Z,13.325
ARTEMISMED GIVEN AT 47.75 GOING STRONG AT 50.80  KEEP ON BOOKING / TRAILING ACCORDINGLY ,785,"[{""start"": 0, ""end"": 10, ""text"": ""ARTEMISMED"", ""labels"": [""symbol""]}, {""start"": 20, ""end"": 25, ""text"": ""47.75"", ""labels"": [""enter""]}, {""start"": 42, ""end"": 47, ""text"": ""50.80"", ""labels"": [""touched""]}]",1,791,2022-09-13T05:26:07.542903Z,2022-09-15T14:08:05.384463Z,10.006
ARTEMISMED GIVEN AT 47.75 GOING STRONG AT 51.45  KEEP ON BOOKING / TRAILING ACCORDINGLY ,784,"[{""start"": 0, ""end"": 10, ""text"": ""ARTEMISMED"", ""labels"": [""symbol""]}, {""start"": 20, ""end"": 25, ""text"": ""47.75"", ""labels"": [""enter""]}, {""start"": 42, ""end"": 47, ""text"": ""51.45"", ""labels"": [""touched""]}]",1,790,2022-09-13T05:26:01.176398Z,2022-09-15T14:07:59.431916Z,12.202
INTRADAY : BUY AMDIND CMP 48.70 SL 46 TARGET 56 ,783,"[{""start"": 15, ""end"": 21, ""text"": ""AMDIND"", ""labels"": [""symbol""]}, {""start"": 26, ""end"": 31, ""text"": ""48.70"", ""labels"": [""enter""]}, {""start"": 35, ""end"": 37, ""text"": ""46"", ""labels"": [""sl""]}, {""start"": 45, ""end"": 47, ""text"": ""56"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,789,2022-09-13T05:25:53.588679Z,2022-09-15T14:07:52.628450Z,9.504000000000001
DELIVERY : BUY CDSL CMP 1129 SL 1055 TARGET 1225 ,780,"[{""start"": 15, ""end"": 19, ""text"": ""CDSL"", ""labels"": [""symbol""]}, {""start"": 24, ""end"": 28, ""text"": ""1129"", ""labels"": [""enter""]}, {""start"": 32, ""end"": 36, ""text"": ""1055"", ""labels"": [""sl""]}, {""start"": 44, ""end"": 48, ""text"": ""1225"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""DELIVERY"", ""labels"": [""delivery""]}]",1,786,2022-09-13T05:25:35.682193Z,2022-09-15T14:07:43.842937Z,9.277999999999999
CDSL... MOVED UPTO 1147+ FROM 1129 INTRADAY ITSELF ,779,"[{""start"": 0, ""end"": 4, ""text"": ""CDSL"", ""labels"": [""symbol""]}, {""start"": 30, ""end"": 34, ""text"": ""1129"", ""labels"": [""enter""]}, {""start"": 35, ""end"": 43, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 19, ""end"": 23, ""text"": ""1147"", ""labels"": [""touched""]}]",1,785,2022-09-13T05:25:28.033635Z,2022-09-15T14:07:39.435757Z,15.384999999999998
BTST : BRIGADE CMP 467 ,778,"[{""start"": 7, ""end"": 14, ""text"": ""BRIGADE"", ""labels"": [""symbol""]}, {""start"": 19, ""end"": 22, ""text"": ""467"", ""labels"": [""enter""]}, {""start"": 0, ""end"": 4, ""text"": ""BTST"", ""labels"": [""btst""]}]",1,784,2022-09-13T05:25:19.492144Z,2022-09-15T14:07:28.638228Z,6.566
SUPER DUPER INTRADAY  INTRADAY  :BUY TRIGYN ABOVE 109 SL 107 TARGET 115 - 120  DON'T MISS ,776,"[{""start"": 37, ""end"": 43, ""text"": ""TRIGYN"", ""labels"": [""symbol""]}, {""start"": 50, ""end"": 53, ""text"": ""109"", ""labels"": [""enter""]}, {""start"": 57, ""end"": 60, ""text"": ""107"", ""labels"": [""sl""]}, {""start"": 68, ""end"": 71, ""text"": ""115"", ""labels"": [""exit""]}, {""start"": 12, ""end"": 20, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 74, ""end"": 77, ""text"": ""120"", ""labels"": [""exit2""]}, {""start"": 22, ""end"": 30, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,782,2022-09-13T05:25:10.630700Z,2022-09-15T14:07:24.802006Z,14.693999999999999
INTRADAY  :BUY SHANTIGEAR CMP 239 SL 236 TARGET 245 ,775,"[{""start"": 15, ""end"": 25, ""text"": ""SHANTIGEAR"", ""labels"": [""symbol""]}, {""start"": 30, ""end"": 33, ""text"": ""239"", ""labels"": [""enter""]}, {""start"": 37, ""end"": 40, ""text"": ""236"", ""labels"": [""sl""]}, {""start"": 48, ""end"": 51, ""text"": ""245"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,781,2022-09-13T05:25:02.998150Z,2022-09-15T14:07:15.593403Z,9.904
INTRADAY : BUY SATIA CMP 129.75 SL 127 TARGET 136+ ,774,"[{""start"": 15, ""end"": 20, ""text"": ""SATIA"", ""labels"": [""symbol""]}, {""start"": 25, ""end"": 31, ""text"": ""129.75"", ""labels"": [""enter""]}, {""start"": 35, ""end"": 38, ""text"": ""127"", ""labels"": [""sl""]}, {""start"": 46, ""end"": 49, ""text"": ""136"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,780,2022-09-13T05:24:53.734883Z,2022-09-15T14:07:12.537407Z,7.6370000000000005
INTRADAY CUM BTST  BUY JSWSTEEL CMP 591 SL 585 TARGET 600+ ,773,"[{""start"": 23, ""end"": 31, ""text"": ""JSWSTEEL"", ""labels"": [""symbol""]}, {""start"": 36, ""end"": 39, ""text"": ""591"", ""labels"": [""enter""]}, {""start"": 43, ""end"": 46, ""text"": ""585"", ""labels"": [""sl""]}, {""start"": 54, ""end"": 57, ""text"": ""600"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,779,2022-09-13T05:24:47.046006Z,2022-09-15T14:07:09.447460Z,8.054
BTST : AHLADA CMP 95.90 ,772,"[{""start"": 7, ""end"": 13, ""text"": ""AHLADA"", ""labels"": [""symbol""]}, {""start"": 18, ""end"": 23, ""text"": ""95.90"", ""labels"": [""enter""]}, {""start"": 0, ""end"": 4, ""text"": ""BTST"", ""labels"": [""btst""]}]",1,778,2022-09-13T05:24:39.626939Z,2022-09-15T14:07:06.621214Z,6.503
